,Gender,Institution Type,IT Student,Location,Load-shedding,Internet Type,Self Lms,Age_11-15,Age_16-20,Age_26-30,Age_6-10,Education Level_University,Financial Condition_Poor,Financial Condition_Rich,Network Type_4G,Class Duration_1-3,Class Duration_3-6,Device_Mobile,Device_Tab,Adaptivity Level
984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
985,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
986,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
987,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
988,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
989,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1
990,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1
991,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
992,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
993,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1
994,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
995,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
996,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
997,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2
998,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1
999,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,2
1000,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
1001,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2
1002,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,2
1003,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
1004,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
1005,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
1006,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,2
1007,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,2
1008,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2
1009,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
1010,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,2
1011,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
1012,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
1013,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1
1014,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
1015,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,2
1016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
1017,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2
1018,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
1019,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2
1020,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,2
1021,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2
1022,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,2
1023,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1024,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2
1025,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0
1026,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1027,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
1028,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
1029,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2
1030,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1031,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1032,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1033,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
1034,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,2
1035,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1036,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
1037,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,2
1038,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
1039,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1040,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
1041,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,2
1042,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2
1043,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
1044,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2
1045,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1046,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,2
1047,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2
1048,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
1049,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2
1050,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
1051,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,2
1052,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,2
1053,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
1054,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1055,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1056,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,2
1057,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1058,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,2
1059,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
1060,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1
1061,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2
1062,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2
1063,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,2
1064,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
1065,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0
1066,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1067,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1068,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,2
1069,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,2
1070,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,2
1071,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
1072,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
1073,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1074,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
1075,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
1076,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
1077,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2
1078,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
1079,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
1080,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
1081,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2
1082,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2
1083,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
1084,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,2
1085,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,2
1086,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
1087,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,2
1088,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1089,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
1090,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
1091,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
1092,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
1093,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,2
1094,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1095,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
1096,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,2
1097,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1
1098,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2
1099,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2
1100,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
1101,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
1102,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,2
1103,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
1104,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2
1105,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,2
1106,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1107,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2
1108,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
1109,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,2
1110,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2
1111,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
1112,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1113,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
1114,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1115,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
1116,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2
1117,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,2
1118,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2
1119,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
1120,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
1121,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
1122,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,2
1123,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,2
1124,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1125,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,2
1126,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1127,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
1128,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2
1129,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2
1130,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1
1131,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1132,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2
1133,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
1134,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1135,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,2
1136,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2
1137,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,2
1138,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2
1139,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1140,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2
1141,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1142,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1143,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
1144,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1145,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,2
1146,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2
1147,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
1148,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2
1149,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
1150,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1151,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1
1152,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2
1153,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
1154,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1155,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2
1156,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2
1157,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0
1158,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
1159,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2
1160,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2
1161,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1162,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,2
1163,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,2
1164,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,2
1165,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2
1166,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,2
1167,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
1168,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,2
1169,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
1170,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,2
1171,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0
1172,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
1173,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1174,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2
1175,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
1176,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0
1177,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1178,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
1179,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1181,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1
1182,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2
1183,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
1184,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
1185,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
1186,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
1187,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1188,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,2
1189,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1
1190,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,2
1191,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
1192,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1193,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0
1194,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1195,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0
1196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
1197,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2
1198,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
1199,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1200,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1201,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2
1202,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
1203,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1204,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2
